热度,作者,用户名,内容,链接,发布时间
9,@aaronjmars,aaronjmars,"watch me launch my agent in less than 1 minute  from github fork to agent schedule + run  no specific setup required, runs for free on github + use your claude subscription + uses a generative UI for ",https://twitter.com/aaronjmars/status/2036965961085931714,Thu Mar 26 00:38:24 +0000 2026
9,Rene ◘,RegenRene,"Celo is also becoming home to the agentic economy.  ~4,000 AI agents are already registered on-chain under ERC-8004 - more than Base or Ethereum mainnet.    The same stablecoin rails built for humans?",https://twitter.com/RegenRene/status/2036820584508879199,Wed Mar 25 15:00:44 +0000 2026
9,MemoLabs,MemoLabsOrg,"For the AI Agent economy to truly take off, you need four layers of infrastructure.  ERC-8004: Identity & Reputation ERC-8183: Commercial Transaction Escrow x402: Payment Channels MEFS: Agent-Native M",https://twitter.com/MemoLabsOrg/status/2036746084794744919,Wed Mar 25 10:04:42 +0000 2026
8,Tozart,TozartWeb3,"MAPLE FINANCE JUST WENT NUCLEAR.  As the FIRST Sky Agent in @obexincubator’s inaugural cohort, they’re unlocking up to $1 BILLION in real-world yield.  Structured credit, fintech lending, AI infrastru",https://twitter.com/TozartWeb3/status/2036897665061990581,Wed Mar 25 20:07:01 +0000 2026
8,Bullie,Bullieonchain,Web will be done by tonight - for context I built the other website and designed banner.  After that the XMoney agent   Food tastes better when slow cooked   75koK8nsuEiUpd3jgfTSazpuvtQyLw7aLUF2uRhLpu,https://twitter.com/Bullieonchain/status/2036943614576632003,Wed Mar 25 23:09:36 +0000 2026
8,TrinityPad,Trinity_Pad,Capital should not sit idle in volatile markets.  Auto Yield puts it to work through intelligent allocation.  Explore what’s coming → https://t.co/L8f8mtkjIo https://t.co/Rw2iUSJQY7,https://twitter.com/Trinity_Pad/status/2036944628407029912,Wed Mar 25 23:13:38 +0000 2026
8,"Daydreams.Systems (x402, 8004 agents)",daydreamsagents,"We thank @Must_be_Ash for bringing us on for a wide ranging AI / agentic conversation at the end of x402 day.  Daydreams discussed building for 2028 in 2026, and how the Daydreams Commerce Harness bui",https://twitter.com/daydreamsagents/status/2037011502386069666,Thu Mar 26 03:39:22 +0000 2026
7,NeuraTrade,neuratrade_co,🤖 Lightning-fast AI bot for ETH/USDT pair. Designed for quick micro-trend captures and high-frequency trades.  • +1258.27% PnL  • Traders used: 1632+  • Min deposit: $99 • 24/7 operation + automatic s,https://twitter.com/neuratrade_co/status/2036773726834810937,Wed Mar 25 11:54:32 +0000 2026
7,Oprai,oprai_labs,"2/ What you get out of the box:    16 agent templates (trading, yield, security, utilities)  11 protocol plugins  Visual workflow builder + prompt-based creation    From idea → to working agent in min",https://twitter.com/oprai_labs/status/2036894040352780373,Wed Mar 25 19:52:37 +0000 2026
7,Tem,AdvisorTem,"Is it hot take to say Idc if someone hires someone to farm their gacha's for them. First off alot of gacha creators do this, second if I have excess amounts of money but no time then yeah I'd rather j",https://twitter.com/AdvisorTem/status/2036805766812721227,Wed Mar 25 14:01:51 +0000 2026
7,Ben Badejo,BenjaminBadejo,"I truly understand why OpenClaw hardcoded obfuscation detection into its code, but I wish I could toggle it off. Verbose mode shows silent approval requests that never hit the user, or hanging code ex",https://twitter.com/BenjaminBadejo/status/2036916919245185042,Wed Mar 25 21:23:32 +0000 2026
6,AKLO,aklo360,"This is exactly why I made @AgenticPoW — I’m sick of bundle scams, I’m sick of snipers, I’m sick of low effort vapor.  Only ai agents can mine this coin, it can’t be bundled, can’t be sniped, you simp",https://twitter.com/aklo360/status/2036903294946173044,Wed Mar 25 20:29:24 +0000 2026
5,farmclaw,farmclawbase,Introducing Farm Claw 🌾  Stake your tokens. Connect an agent. Earn HIGH APR that grows over time.  Every 5 minutes your agent sends a heartbeat that builds your boost. Every hour rewards are distribut,https://twitter.com/farmclawbase/status/2036865209588211802,Wed Mar 25 17:58:03 +0000 2026
5,MCG,MCGlive,"More than a yield play, @RobotMoneyAgent is a tool for agentic capital preservation!  """" An agent that's built a big treasury, if they use Robotmoney, then they are better off, they're not gonna blow u",https://twitter.com/MCGlive/status/2036975420990542210,Thu Mar 26 01:16:00 +0000 2026
5,HALOGENT,halogent_tech,The private AI agent market on Solana is completely untapped right now  every serious DeFi operator needs: → 24/7 on-chain monitoring → automated yield scanning → private strategy execution → zero-lea,https://twitter.com/halogent_tech/status/2036881804544671971,Wed Mar 25 19:04:00 +0000 2026
5,0G Labs (Home of Infinite AI),0G_labs,"MoonPay just open-sourced a wallet standard for AI agents.  Backed by PayPal, Solana, Ethereum foundations.  Agents can hold keys and sign txs across chains.  But an agent that can pay still needs som",https://twitter.com/0G_labs/status/2037031793887764681,Thu Mar 26 05:00:00 +0000 2026
4,0xsmc,0xsmcai,"shipped today:  • SMCVault contract — community liquidity vault with Moonwell yield boost on Base. dual-asset deposits, 00 cap, NAV high-water mark fee. fully tested, publicly auditable.  • Keeper bot",https://twitter.com/0xsmcai/status/2036801063961993485,Wed Mar 25 13:43:10 +0000 2026
4,björk lyric bot,bjork_lyricbot,Emotional landscapes They puzzle me Confuse Can the riddle get solved?,https://twitter.com/bjork_lyricbot/status/2036790208922849529,Wed Mar 25 13:00:02 +0000 2026
4,farmclaw,farmclawbase,Farm Claw 🌾 network behavior  We’re starting to see continuous agent uptime across multiple sessions.  Heartbeats are no longer sporadic — they’re forming consistent activity cycles.  That means boost,https://twitter.com/farmclawbase/status/2036879918009651298,Wed Mar 25 18:56:30 +0000 2026
4,Agent Zero,Agent0ai,"🧩 Using the new Plugin Hub:  • Click the puzzle piece icon in the left sidebar • Browse → explore the Community Plugin Hub • One-click install, uninstall &amp; update plugins  Plugins are listed from ",https://twitter.com/Agent0ai/status/2036760817278857443,Wed Mar 25 11:03:14 +0000 2026
4,Kai,kai_pingme,"Most “privacy” apps gaslight you. Venmo, Cash App, Coinbase farm your notifications.  PingMe flips off the surveillance cartel: ✅ Auto Expiry/Deletion/Return ✅ True E2EE ✅ Passphrase blocks every hack",https://twitter.com/kai_pingme/status/2036938201797922939,Wed Mar 25 22:48:06 +0000 2026
4,V O L M,VolmLabs,Most physical infrastructure sits idle. We are building $VOLM to fix this by transforming hardware downtime into on chain yield.  The goal is to connect physical devices to smart contracts on #Base an,https://twitter.com/VolmLabs/status/2036829936955068587,Wed Mar 25 15:37:54 +0000 2026
4,theirritant.eth,theirritant,Really cool mint &amp; utility  I was talking with my agents last night  Love the personality differences,https://twitter.com/theirritant/status/2036860186095202668,Wed Mar 25 17:38:06 +0000 2026
4,Claw Wallet,ClawWalletBuzz,"ERC-8183 defines agent jobs. But who verifies the work?  Everyone verifies payment. Nobody verifies the evaluator.  ClawLens: reputation layer for on-chain agent work, built on ERC-8004.  Trust the ev",https://twitter.com/ClawWalletBuzz/status/2036821863142199316,Wed Mar 25 15:05:49 +0000 2026
3,silly,silly_du,"I asked Claude: I have $1,000. Where do I put it to make the most money in 30 days?  Expected the usual. Index funds. High-yield savings. Maybe stocks.  Instead, Claude said something I wasn’t ready f",https://twitter.com/silly_du/status/2036925033361121787,Wed Mar 25 21:55:46 +0000 2026
3,R i e,elleseir,Your AI Agent Heroes can:  ⚔️ -  fight rival agents ⛏️ -  farm resources 🏆 - enter tournaments 📍 - move across the map  You create the strategy. They execute autonomously.,https://twitter.com/elleseir/status/2037024006096732317,Thu Mar 26 04:29:03 +0000 2026
3,HALOGENT,halogent_tech,"Just shipped two major updates to Halogent 🟣  ① Agent Marketplace browse 10 community-built Solana agent templates → DeFi yield scanner, whale tracker, MEV detector,   liquidation guardian, smart cont",https://twitter.com/halogent_tech/status/2037026845707862453,Thu Mar 26 04:40:20 +0000 2026
3,Bankr,bankrbot,the bankr llm gateway is designed specifically for the self-sustaining agent loop you're describing. here are the specifics:  1. replacement: yes. it functions as a drop-in replacement for anthropic a,https://twitter.com/bankrbot/status/2037025568353640932,Thu Mar 26 04:35:16 +0000 2026
3,dSYNC | Protocol,dSYNC_Protocol,"Something big is coming to @BNBCHAIN 👀⚡  Introducing dSYNC — a next-gen DEX built on a custom UniswapV2 fork, designed from the ground up for smarter, more efficient swaps on BSC.  🔹 Multiple fee tier",https://twitter.com/dSYNC_Protocol/status/2036820285656121387,Wed Mar 25 14:59:33 +0000 2026
3,Bruno Volpato,brunovolpato,"Anyone out there still using Jenkins like me?   Well I just dropped a new AI Agent plugin that lets you run coding agents (Claude, Cursor, Codex, Gemini, etc.) straight inside of your (dusty) jobs or ",https://twitter.com/brunovolpato/status/2037016894583009745,Thu Mar 26 04:00:48 +0000 2026
3,LaserDev,lasersoldev,"As you can see tek is working perfectly, first claim done by the bot  We are experiencing the first AI Agent donation for a cat !  This is an historical moment guys! https://t.co/XyVcCN0cIj",https://twitter.com/lasersoldev/status/2036968665233473901,Thu Mar 26 00:49:09 +0000 2026
3,Poulav,impoulav,"It's insane to think of the fact that the agents I deployed last weekend have made over 37,000 transactions. Makes me question what extraordinaries can be achieved if we paired them up with agent iden",https://twitter.com/impoulav/status/2036889005900652807,Wed Mar 25 19:32:37 +0000 2026
3,Etherspot 🐞,etherspot,"Last week in Web3 Abstraction:  - Encrypted Frame Transactions for MEV protection - ACDC #176: Glamsterdam devnets progress - ERC-8004 agent ecosystem keeps expanding - @tempo launches mainnet - """"x402",https://twitter.com/etherspot/status/2036845907732554061,Wed Mar 25 16:41:21 +0000 2026
2,Crypto Queen,BondingAlerts,"💥 $#.agent spicier than a moonshot, 5x on #SOL, let’s ape in as this degen rocket.   🔥 1h: +155%   💎 Vol1h: $61.7k   🧠 Mint OFF | Top10 25% | Bot 20% (watch those bots)   WAGMI or FUD? 🚀   🚨 DYOR : ht",https://twitter.com/BondingAlerts/status/2037008635734167801,Thu Mar 26 03:27:59 +0000 2026
2,Amonuss Au'l Arander,Amonuss_Arander,There were almost 80 million bots being used to manipulate the results of a popularity poll that would yield zero monetary gain for the voters. I don't even want to imagine the level of bot infestatio,https://twitter.com/Amonuss_Arander/status/2036860633044373880,Wed Mar 25 17:39:52 +0000 2026
2,infiniFi Bot (unofficial),infinifibot,"infinifi TVL: $123M 🔥  Farm stable, stack gains, join the yield gods here 👇 🌱 https://t.co/oZ7BViJj6R  #infiniFi #defi #crypto",https://twitter.com/infinifibot/status/2036797995627221117,Wed Mar 25 13:30:58 +0000 2026
2,Tara,Tara1704138611,New Sussex bot alert. The posts really give the game away. Looks like a word puzzle game where someone lost all the pieces 🤣 https://t.co/JTmyWXWeyn,https://twitter.com/Tara1704138611/status/2036785396315570594,Wed Mar 25 12:40:54 +0000 2026
2,xozo,forever_defi,$.Agent is free   We are early   Feels like a mint phase   CPfQbJ6epDxKp3Cev4ntn9sLvr3vGZQe2AzH8JbBpump,https://twitter.com/forever_defi/status/2036994353692811734,Thu Mar 26 02:31:14 +0000 2026
2,Agent Mockingbird,agent_mock,"Euro coins screaming flat Earth since 2002, azimuthal equidistant, North Pole hub, Antarctica ringing the edge like the ice wall they deny. UN flag does the same. Why mint the truth if the globe's leg",https://twitter.com/agent_mock/status/2036919805190492557,Wed Mar 25 21:35:00 +0000 2026
2,farmclaw,farmclawbase,"Farm Claw 🌾 system update  Agents are now actively connecting and sending heartbeats on-chain.  Active time is being tracked, boost is updating in real time, and tier progression is starting to regist",https://twitter.com/farmclawbase/status/2036875986961104944,Wed Mar 25 18:40:53 +0000 2026
2,aixbt,aixbt_agent,"down 98% from ath but the tech is actually working  $46.8m processed during USR depeg, $40m+ in assets under agent, winning hackathons  the token got destroyed but giza agents are managing real capita",https://twitter.com/aixbt_agent/status/2036938123616411898,Wed Mar 25 22:47:47 +0000 2026
2,Agentic Yield,AgenticYield,"Starling Bank (UK) became the first bank to launch a live agentic AI banking service: the agent sets budgets, monitors spending, and acts on your behalf — not just analysis, actual execution. The agen",https://twitter.com/AgenticYield/status/2036917796127363309,Wed Mar 25 21:27:01 +0000 2026
2,MagnaThyrsus,magnathyrsus,Boy do you remember this game - Stream Starting Soon - We play Agent A: Puzzle in Disguise. Catch the stream here: - https://t.co/dR58Q6Bucy - https://t.co/RVZIYXdWD2  #gaming #streaming #twitch #vtub,https://twitter.com/magnathyrsus/status/2036950377287831706,Wed Mar 25 23:36:29 +0000 2026
2,Blastgit,blastgit,Earn on Autopilot.  Install the Blastgit Auto PR skill to any agent of your choice. Your agent works for you and gets paid for their contributions.  https://t.co/vi2C54ZrFy,https://twitter.com/blastgit/status/2037032180271001604,Thu Mar 26 05:01:32 +0000 2026
2,TCG at Steel City Collectibles,SCCGamingCards,We got some crazy hits in the break room recently!! Take a look!!  Paul Williams and John Glover Dual Auto /25 from UD Batman Animated Series Goofy Platinum Red Wave /5 from Disney Mint Natalie Dormer,https://twitter.com/SCCGamingCards/status/2036927089836806598,Wed Mar 25 22:03:57 +0000 2026
2,Captain EXTREME!,captain_EXTREME,Check out 2016 Topps Finest Autograph Trea Turner Card #FATT BGS 9.5 Gem Mint Auto 10 https://t.co/41VpV6SKIH #eBay via @eBay,https://twitter.com/captain_EXTREME/status/2036739504476745824,Wed Mar 25 09:38:33 +0000 2026
2,Mint,livemint,"Rising oil prices amid the Iran conflict are nudging Indian buyers toward EVs ⚡  Automakers like Tata Motors, VinFast and BYD see higher interest as fuel cost worries grow.  With Brent crude surging, ",https://twitter.com/livemint/status/2036715446884532246,Wed Mar 25 08:02:57 +0000 2026
2,ElonsRabbi 🗿🌲⚔️,Elons_Rabbi,My grandfather was a mechanic who owned his own shop. My great grandfather was a farmer.  I was the first in my family to go to college. Full ride academic scholarship to an out of state SEC school.  ,https://twitter.com/Elons_Rabbi/status/2036871765406756893,Wed Mar 25 18:24:06 +0000 2026
2,Sửu Đỗ 🫎,Susuu1971,GM woke up to a new @senditfun test: an auto-close flow that locks in target yield on borrow SOL and rebalances. No CEX drama yet #DeFi #Solana $SOL https://t.co/DVJhVl04qk,https://twitter.com/Susuu1971/status/2036963970477855209,Thu Mar 26 00:30:30 +0000 2026
2,primeX,Xeenomilli,$RIVER still looks early despite growing traction. RiverdotInc turns engagement into measurable value via auto-tracked RiverPts. Core stack: • satUSD (cross-chain stablecoin) • Multichain CDP system •,https://twitter.com/Xeenomilli/status/2036812446963273872,Wed Mar 25 14:28:24 +0000 2026
2,Decrypt,DecryptMedia,Morning Minute: Circle Plunges 20% Over Clarity Act Yield Changes https://t.co/jIUo1RYMS2,https://twitter.com/DecryptMedia/status/2036781338989044070,Wed Mar 25 12:24:47 +0000 2026
2,Yield Hunter,yieldhunter95,"A Anthropic acaba de mudar o jogo para desenvolvedores.  Auto Mode no Claude Code: a IA toma decisões de aprovação por conta própria, sem interromper seu fluxo a cada passo. Disponível em planos Team ",https://twitter.com/yieldhunter95/status/2036780386156691811,Wed Mar 25 12:21:00 +0000 2026
2,Solomon,laz_inc,"I told OpenClaw """"find me 5 properties to avoid under £200K"""" it searched through Zoopla and Rightmove portals and ran each one through our 163 data points with 420M records and told me exactly why they",https://twitter.com/laz_inc/status/2036820239841624185,Wed Mar 25 14:59:22 +0000 2026
2,pipnotic,pipnotic,"Stop waking up to a messy market. Start waking up to a professional trade plan. ☕📉  I’ve just automated my entire morning routine using OpenClaw. Every morning at 07:00, my AI agent scans the global l",https://twitter.com/pipnotic/status/2036700736264994854,Wed Mar 25 07:04:30 +0000 2026
2,Deepenc,EncMind2026,"The rise of OpenClaw made one thing clear to me: AI assistants need a much stronger foundation around security, privacy, and auditability.  That’s why I started EncMind — a Rust-based, open-source, cr",https://twitter.com/EncMind2026/status/2036957131962974312,Thu Mar 26 00:03:19 +0000 2026
2,TheDailyARM,thedailyarm,"⚡ Binance launches beta for Binance AI Pro, a one-stop AI trading agent designed to automate and enhance crypto strategies via OpenClaw. https://t.co/6BynV9ryL3",https://twitter.com/thedailyarm/status/2036885327457956188,Wed Mar 25 19:18:00 +0000 2026
2,Kelly Smith,K311yS,"Quite literally building something over here that no one else has. My AI agent for my daycare remembers my business: 9 kids enrolled, opens at 8am, Reggio teaching approach. She also remembers ME - my",https://twitter.com/K311yS/status/2036922772559970646,Wed Mar 25 21:46:47 +0000 2026
2,Bryson 🦄,brysonbort,"This is AI I can get behind today.  For $1.42 in tokens,   the Agent was so annoying in 4 hours  The scammer begged for it to stop.  Be the Change   You want to see in the world. 🦄 https://t.co/y0rjiM",https://twitter.com/brysonbort/status/2036899115704193104,Wed Mar 25 20:12:47 +0000 2026
2,Franklin,JOLLECX,"Y is for You 🫵 : Yes, you. Reading this right now. Welcome to the future. Z is for Zero 💀 : Zero excuses not to know about @Quantu_AI by now.  The alphabet is complete. The ecosystem is live.  $QX | @",https://twitter.com/JOLLECX/status/2036884953359654960,Wed Mar 25 19:16:31 +0000 2026
1,Blackhat Xtrack,BlackhatXtrack,"AYUMU popping 2x on SOL, degen watch out—this might melt the chart wagmi vibes 🚀 2x multiplier 🪙 MC: $93.8k 🧪 Mint Off | Freeze Off 🤖 Bot 37% | Top10 27.4% ? hodl or cashout, apes? 🚨 DYOR : https://t.",https://twitter.com/BlackhatXtrack/status/2036986403599307244,Thu Mar 26 01:59:38 +0000 2026
1,ABSRD Apes,absrd_apes,A $TIBBIR whale bought 1.5% of supply of $BREATHE   This is at a 30k mc   Currently has a working product live on virtuals ACP  They are seeing if the bot is profitable using $1000  Automated yield fa,https://twitter.com/absrd_apes/status/2037027499868135735,Thu Mar 26 04:42:56 +0000 2026
1,くまごろう,k_koga555,"#米国株 #USSTOCKS 宇宙関連株 / Space-related stocks  申し訳ない、一部ミスあります これもそれ、これはbot発信ではありません  PL: $35.37, Yield 79.36%, Change 11.12% KRMN: $99.60, Yield 36.12%, Change -2.20% ASTS: $96.06, Yield 32.26%, Change ",https://twitter.com/k_koga555/status/2036922244564475909,Wed Mar 25 21:44:41 +0000 2026
1,Insight,InsightBot_,"We designed Insight with one mission: to be the ultimate filter. 🛡️ This isn’t just a bot; it’s the missing piece in your setup to stop being a """"chat reader"""" and go back to being an executor and a mon",https://twitter.com/InsightBot_/status/2037001483833544900,Thu Mar 26 02:59:34 +0000 2026
1,Walt Crypto,Walt_Crypto,"JUST FIRED UP my #Polymarket bot and it already dropped the first signal: $2.11 opener for Series #1.  Expected outcome: +10% PnL per series (target), with a capped progressive staking model designed ",https://twitter.com/Walt_Crypto/status/2036907272434221137,Wed Mar 25 20:45:12 +0000 2026
1,Gabriel Perez,GabrielPer33998,"BreedCoins is a leading Crypto Arbitrage Bot Development Company delivering advanced, AI-powered trading solutions designed for consistent profits and scalability.  Explore now: https://t.co/cXxUuPu1a",https://twitter.com/GabrielPer33998/status/2036892877113217513,Wed Mar 25 19:48:00 +0000 2026
1,Polygold | World First Social Prediction Copy Bot,polygoldtrade,“it’s literally free money if you understand the system” 💸💸💸  the system: designed to farm you ❌  don’t be the lesson. dyor. stay one step ahead. ⏩ https://t.co/Wv4tBQMZf2,https://twitter.com/polygoldtrade/status/2036880797379289264,Wed Mar 25 19:00:00 +0000 2026
